label,tweet
1.0,On some of my social media channels. I plan to start my vlog on my neuroscience research/development views.
0.0,"Optogenetics Market by Sales, Revenue, Price and Gross Margin (2018-2026) - Optogenetics is an https://t.co/Ih5GWB2czR #neuroscience"
0.0,Pioneering brain study reveals ‘software’ differences between humans and monkeys - Neuroscientists https://t.co/c559hah4WZ #neuroscience
1.0,"Using AI to #influence the world for Good. Fascinating perspective, in  particular seeing it's link to behavior insights and neuroscience. https://t.co/keh7ZMANVb"
1.0,So grateful for this succinct and intelligent summary!
0.0,Christmastime and the Bookman’s Legacy - My focus has gone from academi https://t.co/yjnv2Cg0Hs #neuroscience
1.0,"@tyrell_turing @neurowitz @pfau @KordingLab IMHO cognitive and behavior neuroscience should have more to contribute to AI than systems neuro, because of the ability to derive learning strategies and therefore utility/cost functions. We need more people who straddle the intersection!"
0.0,"Iranian, world neuroscience experts to convene in Tehran - TEHRAN — The Basic and C https://t.co/v2F6wjD56p #neuroscience"
1.0,New Theory of Intelligence May Disrupt AI and Neuroscience | Psychology Today https://t.co/nX5lrW8Ltu
1.0,"Innovation in data management accelerating neuroscience, virtual reality, and early cancer diagnosis https://t.co/wzJE3lUzhg https://t.co/LbhuL0W5vp"
0.0,"\"\"\"Humanity+: Upgrading Our Species\"\" - this talk tomorrow (Mon) evening"
2.0,"#AI, #BCI, and other innovations are helping to revolutionize #healthcare, says @woub: https://t.co/gWuZOAlGQu #brain #neuroscience #ArtificialIntelligence https://t.co/qP0QaNNvO5"
1.0,TouchPoint Solutions wins HSN’s American Dreams Competition - CEO and co-founder of TouchPoi https://t.co/v9uaA90Jpn #neuroscience
1.0,"But many times we forget how the #technology will evolve us in this transition and how will really be, the humankind, in the future."
1.0,"New/ MAIN2018 is pleased to announce Danilo Bzdok (RWTH Aachen Univ) will be giving a lecture at the 2018 edition of the #Montreal #AI and #Neuroscience meeting (Dec 9-12th, UdeM). @IVADO_Qc @HBHLMcGill @pierre_bellec @crocodoyle @MILAMontreal  @g_kiar @emdupre_ @danilobzdok"
2.0,@ipfconline1 @demishassabis @techreview Artificial intelligence (AI) develops from the rational circuit of motor and prefrontal cortices while human intelligence (HI) is dealt by the limbic circuit of subcortical brain.
0.0,"Widespread connections among neurons help the brain distinguish smells - Stevens and Srinivasan, who https://t.co/KNQAxgzxCV #neuroscience"
2.0,Today 3 PM / Blake Richards lecture in Montreal / Deep learning with neocortical microcircuits: how AI and neuroscience can inform each other.
1.0,Interesting workshop for marketers looking at AI and Neuroscience to improve online ads #SAVAGEMKTG https://t.co/CQOu9cQKsg
0.0,United Neuroscience to Present at the Vatican’s Pontifical Council for Culture and the Cura … https://t.co/460gus7jqQ https://t.co/t4BOGQ0Shq
0.0,@DrValiante will be speaking at MSB at 5 PM! You don't want to miss his talk (and the ☕️ + 🍩)! #AI #Neuroscience https://t.co/INzZkFbYCM
0.0,Researchers reveal how brain circuits are affected by infections in mothers and newborns - McLean https://t.co/eu8V72rc5M #neuroscience
0.0,Brain waves may focus attention and keep information flowing - MIT's Earl Miller is among the https://t.co/cQXrkcyMdM #neuroscience
0.0,Behavioral and translational neuroscience - Behavioral and translational n https://t.co/4n28xw55GH #neuroscience
1.0,How could #Neuroscience impact #AI ?| A new artificial synapse is faster and more efficient than ones in your brain - https://t.co/N2QPsi52v3
0.0,"Addressing the Root Causes of Reading Difficulties Leads to Rapid Improvement for Children, and … -  https://t.co/6vfnCyJBR1 #neuroscience"
2.0,"Research Data Analyst, Informatics Core Director (Center for Neuroscience and Regenerative … -  https://t.co/drePxMYxMF #neuroscience"
0.0,"Next in #AI? #MachineLearning and #DeepLearning increasingly used to analyze scientific #data, in fields as diverse as #neuroscience, climate science and particle #physics. #BigData #DataAnalytics #PredictiveAnalytics https://t.co/TI8ZMs70VO https://t.co/RPcGUtlwmz"
1.0,#DeepLearning in real #brains - possible thanks to within-#neuron compartmentalisation of sensory information vs. feedback. A big step for re-linking the #neuroscience and #AI fields
0.0,"Shutter Release: Film effect in LR, photography tax in Italy, GoPro profitable and creativity in … -  https://t.co/9kqjg3cx9K #neuroscience"
0.0,Who is Amy Barnes actress Ashley Slanina-Davies in Hollyoaks and has she appeared in any … - During https://t.co/RPJ0jh9QA0 #neuroscience
1.0,"New Crescent Center for Arts and Neuroscience Opens at Trinity College - Hartford, Connecticut, https://t.co/89aHxN1i8O #neuroscience"
0.0,Neurobiology And Gun Violence - They talk about the underlying https://t.co/cRQjnUajTv #neuroscience
0.0,@BitMartExchange @MatrixAINetwork
2.0,New episode of Lexman Artificial out now! In this one I talk to Kyle Vogt about his book Presentiment and the neuroscience behind precognition. Check it out! #podcast #scicomm
2.0,How AI and neuroscience drive each other forwards https://t.co/ob8vGHPW3c
1.0,Very limited places available! AI digital literacy course for neurosurgeons and others in clinical neuroscience. Want to read and understand ML papers? Thinking about learning coding - but don’t know where to start? @anandpandit00 to register: https://t.co/P4DA18TVL0 https://t.co/6O4gDhxd3H
1.0,"Last Reminder!⏰📢📢📢 Don't miss the opportunity to join the Nature Conference on AI, Neuroscience and Hardware, particularly if you are in Bonn or around! https://t.co/poZc4nL9s7"
0.0,"Combining #Neuroscience, #Psychology, and #AI Yields a Foundational Model of Human Thought https://t.co/0pMZQaMSCd"
0.0,"Cross-pollination among neuroscience, psychology and AI research yields a foundational understanding of thinking https://t.co/FAX1QaM734"
1.0,"\"@graphocalypse @jshin92 @andbari That's what they thought in the late 19th century when physics was nearly \"\"solved\"\". We're on the verge of so many amazing brealthroughs in biology and neuroscience. We see incredible leaps in understanding every year. AI is going crazy right now as well\""
0.0,Neurotech and its ramifications on the field of #ethics and #AI #neuroscience #technology
2.0,Apply for funding to support interdisciplinary collaborations that integrate an understanding of neuroscience and cognition with artificial intelligence (AI).
1.0,"\"\"\"Hybrid AI: A new way to make machine minds that really think like us"
1.0,"Wishing I did a proper cog sci masters because I would have gotten what I’ve been learning (linguistics and psychology), what I want to learn (comp sci like coding+AI, philosophy, and neuroscience) and potentially/probably more and would have access to more jobs"
0.0,"\"Reality Check: Geeky but the brain science basis for business and the professions, debunks AI, quantum computing, cognitive n-science, etc.: \"\"Systems neuroscience through the lens of evolutionary theory\"\""
0.0,Ding Dong Merrily on AI: The British Neuroscience Association’s Christmas Symposium Explores the Future of Neuroscience and AI https://t.co/dWkr15QfEm
1.0,"AI Studies the Emotions Aroused by Music, and Our Way of Perceiving Them - Neuroscience News https://t.co/XVptUgIMYj"
1.0,"End of the IIT-Meeting: 6 full days of discussions and interactions by all the PIs @IITalk on different Research fields, #Neuroscience, #Robotics, #Physics, #Nanomedicine, #AI to #Energy and #Sustainability: A nice way to promote #interdisciplinary collaborations! https://t.co/FvL4OqBYc5"
1.0,"TDataScience: RT @afrocentrichoe: This is a masterfully written article that bridges cognitive neuroscience, critical theory, racism, and machine learning. Very vital to the future of both psychology and tech #MachineLearning #AI #criticaltheory #DataSci… https://t.co/H4MO5jChWE"
0.0,"Immerse Yourself in the Promise and Perils of Neuroscience, AI, and the Human-Machine Collaboration at MAXlive 2021 https://t.co/Z3IjlFNJZ7"
1.0,"It is such a great honour to be awarded a Turing Fellowship by the @turinginst. I’m looking forward to new exciting research in #AI, #VR, #neuroscience and #perception https://t.co/TbobRqrUCx"
0.0,Grab your #PumpkinSpiceLattes and your AirPods! ☕
1.0,“We’ll never have true AI without first understanding the brain”. Neuroscientist and tech entrepreneur Jeff Hawkins claims he’s figured out how intelligence works — and he wants every AI lab in the world to know about it. #AI #Neuroscience #MachineLearning https://t.co/T8UYvvwIJM https://t.co/FVGIGB3jXs
0.0,@ccityplanner12 @AI_Solzhenitsyn ⤴️ Done in Physics and Neuroscience.)
2.0,How hard is your brain working?
0.0,Why @wild_ai_  exists?
0.0,What do you know about your...self?
0.0,@IAugenstein Associate Professor @CopeNLU
0.0,I think such cautionary discussions tend to overlook the applied aspects of AI and the second order effects that come with it.
2.0,"@MedAIActivist @Boring_AI ah, just to clarify: I in no way meant to blame you for sharing it 🙏 I just always attribute where I got my inputs from. Even if I criticize the content, I don't mean it as a criticism of the person who posted it. And yes: agree with neuroscience/facebook/algos/addiction."
1.0,Happy new year to all!
2.0,The link between CAPTCHAs and artificial general intelligence https://t.co/ZHSngYTcyc by @bendee983 via @bdtechtalks
2.0,How #AI and #neuroscience drive each other forwards
1.0,"@NathanKearnsPhD I'm a first year masters student in behavioral neuroscience studying BOLD signal variability in people with depression &amp; schizophrenia. I'm interested in computational methods, machine learning, and AI on mental illness in developing diagnostics tools &amp; criteria!"
1.0,"Awesome read on #AI and #neuroscience Beyond humans, what other kinds of minds might be out there? – by @MPShanahan https://t.co/dNDYtTmA5l https://t.co/mox3QYQiEJ"
0.0,[Webinar: 7/20_PM1:00-2:00] by Information Integration for Neuroscience Team
1.0,The Neuroscience of Zombies - Enjoy the videos and music you https://t.co/LCiE06hq7X #neuroscience #intoAInews
1.0,"Got some free time during #Covid_19 lockdown? Why not learn something new! Learn from the best @MIT, @Harvard, @Caltech, @UniofOxford on #FEA, #Python, #neuroscience, #AI, #science of #cooking and #beer, #Shakespeare, learn #Japanese and many more things with @edXOnline"
2.0,"difficult to see why anyone would object to him attending.\""
0.0,Key progress on the MRI compatible DBS electrodes and simultaneous DBS-fMRI - ... Peking https://t.co/5RfrpBvk45 #neuroscience #intoAInews
1.0,Optogenetics Actuators and Sensors Market Updates 2026 Major Players are GenSight -  https://t.co/H8xSJ3CP12 #neuroscience #intoAInews
1.0,The Fascinating Relationship between AI and Neuroscience https://t.co/kB8qPXjMba
0.0,#AI #AIEthics
2.0,How AI and Neuroscience Can Help Each Other Progress? #ArtificialIntelligence #health #healthcare via https://t.co/qObPsEDIzA https://t.co/fM2CcN9nYl
2.0,Neuroscience shows what’s right and wrong with AI https://t.co/aj4I6MD8jR
0.0,Atlantic Health System and CentraState Healthcare System Announce Clinical Affiliation -  https://t.co/EUSrxpVj3C #neuroscience #intoAInews
0.0,📢 https://t.co/OAztYqB7T3 Dopamine and temporal difference learning: A fruitful relationship between neuroscience and AI
0.0,"Global Neuroscience Antibodies and Assays Market Trend, Industry Analysis and F -  https://t.co/QnnD7LHv4B #neuroscience #intoAInews"
0.0,The Outlook for 2020 and Beyond. Insights from experts in:
1.0,We are excited to announce we have stablished a collaboration  with  @ssrn and @NorthwesternLaw to boost  research  initiatives and provide advice on  financial laws instruments and public policy
0.0,This AR helmet uses neuroscience and AI to help firefighters navigate difficult environments filled with smoke! #AR #AugmentedReality #AI #innovation #neuroscience #VIKEZ #firefighters #gadgets #fire #firedepartment
0.0,“there are 4 ways to attract any client. And we prefer the 4th one“
0.0,Graduate Student Scientific Storytelling - Supported by the Tianqiao and https://t.co/uyjphYyIPn #neuroscience #intoAInews
2.0,Artificial intelligence and organizational neuroscience combine to improve existing methods of detecting congestive heart failure; identifying heart failure from a single heartbeat with 100% accuracy. https://t.co/5aY3zyxRmR #Neuroscience #AI
1.0,"Behaviorism in psychology and reductionism in neuroscience are examples of pursuits that purposely ignored the messiness of the brain. Fortunately, we are moving to more holistic approaches in these areas.  The same should happen in AI research."
0.0,@JCSkewesDK Will be speaking about yoga and neuroscience from the conviction that we might be outdumbing AI.
